Global
42.6305549	-88.3139424
42.6305639	-88.3139420
42.6305729	-88.3139416
42.6305820	-88.3139412
42.6305910	-88.3139408
42.6306000	-88.3139404
42.6306090	-88.3139401
42.6306180	-88.3139398
42.6306271	-88.3139395
42.6306361	-88.3139392
42.6306451	-88.3139389
42.6306541	-88.3139387
42.6306631	-88.3139385
42.6306722	-88.3139383
42.6306812	-88.3139381
42.6306902	-88.3139379
42.6306992	-88.3139378
42.6307082	-88.3139377
42.6307173	-88.3139375
42.6307263	-88.3139375
42.6307353	-88.3139374
42.6307443	-88.3139373
42.6307533	-88.3139373
42.6307624	-88.3139373
42.6307714	-88.3139373
42.6307804	-88.3139374
42.6307894	-88.3139374
42.6307985	-88.3139375
42.6308075	-88.3139376
42.6308165	-88.3139377
42.6308255	-88.3139378
42.6308345	-88.3139379
42.6308436	-88.3139381
42.6308526	-88.3139383
42.6308616	-88.3139385
42.6308706	-88.3139387
42.6308796	-88.3139390
42.6308887	-88.3139392
42.6308977	-88.3139395
42.6309067	-88.3139398
42.6309157	-88.3139401
42.6309247	-88.3139405
42.6309338	-88.3139408
42.6309428	-88.3139412
42.6309518	-88.3139416
42.6309608	-88.3139420
42.6309698	-88.3139425
42.6309788	-88.3139429
42.6309879	-88.3139434
42.6309969	-88.3139439
42.6310059	-88.3139444
42.6310149	-88.3139450
42.6310239	-88.3139455
42.6310329	-88.3139461
42.6310419	-88.3139467
42.6310509	-88.3139473
42.6310600	-88.3139479
42.6310690	-88.3139486
42.6310780	-88.3139493
42.6310870	-88.3139499
42.6310960	-88.3139507
42.6311050	-88.3139514
42.6311050	-88.3139514
42.6311138	-88.3139527
42.6311227	-88.3139544
42.6311315	-88.3139564
42.6311402	-88.3139587
42.6311489	-88.3139613
42.6311575	-88.3139643
42.6311661	-88.3139675
42.6311746	-88.3139711
42.6311831	-88.3139750
42.6311914	-88.3139791
42.6311997	-88.3139836
42.6312079	-88.3139884
42.6312160	-88.3139935
42.6312239	-88.3139988
42.6312318	-88.3140045
42.6312396	-88.3140104
42.6312472	-88.3140166
42.6312547	-88.3140231
42.6312621	-88.3140299
42.6312693	-88.3140369
42.6312764	-88.3140442
42.6312834	-88.3140517
42.6312902	-88.3140595
42.6312968	-88.3140675
42.6313033	-88.3140758
42.6313096	-88.3140843
42.6313158	-88.3140931
42.6313218	-88.3141020
42.6313275	-88.3141112
42.6313332	-88.3141205
42.6313386	-88.3141301
42.6313438	-88.3141399
42.6313488	-88.3141498
42.6313537	-88.3141600
42.6313583	-88.3141703
42.6313627	-88.3141807
42.6313670	-88.3141914
42.6313710	-88.3142021
42.6313710	-88.3142021
42.6313742	-88.3142134
42.6313774	-88.3142246
42.6313805	-88.3142359
42.6313836	-88.3142472
42.6313866	-88.3142586
42.6313896	-88.3142700
42.6313925	-88.3142814
42.6313954	-88.3142928
42.6313982	-88.3143042
42.6314009	-88.3143157
42.6314036	-88.3143272
42.6314063	-88.3143387
42.6314089	-88.3143503
42.6314114	-88.3143618
42.6314139	-88.3143734
42.6314163	-88.3143850
42.6314186	-88.3143966
42.6314209	-88.3144083
42.6314232	-88.3144200
42.6314254	-88.3144317
42.6314275	-88.3144434
42.6314296	-88.3144551
42.6314316	-88.3144668
42.6314336	-88.3144786
42.6314355	-88.3144904
42.6314373	-88.3145022
42.6314391	-88.3145140
42.6314409	-88.3145258
42.6314425	-88.3145377
42.6314442	-88.3145495
42.6314457	-88.3145614
42.6314472	-88.3145733
42.6314487	-88.3145852
42.6314501	-88.3145971
42.6314514	-88.3146090
42.6314527	-88.3146210
42.6314539	-88.3146329
42.6314551	-88.3146449
42.6314562	-88.3146568
42.6314573	-88.3146688
42.6314582	-88.3146808
42.6314582	-88.3146808
42.6314595	-88.3146928
42.6314607	-88.3147048
42.6314620	-88.3147168
42.6314633	-88.3147288
42.6314646	-88.3147407
42.6314659	-88.3147527
42.6314672	-88.3147647
42.6314685	-88.3147767
42.6314699	-88.3147886
42.6314712	-88.3148006
42.6314726	-88.3148125
42.6314740	-88.3148245
42.6314754	-88.3148365
42.6314768	-88.3148484
42.6314783	-88.3148604
42.6314797	-88.3148723
42.6314812	-88.3148842
42.6314827	-88.3148962
42.6314842	-88.3149081
42.6314857	-88.3149200
42.6314872	-88.3149320
42.6314887	-88.3149439
42.6314903	-88.3149558
